Date,Open,High,Low,Close,Volume,Adj Close,codenumber,bookvalue,changerate,PB
2015-07-13,5.51,5.9,5.48,5.78,13110900,5.434,,4.42,0.835,1.09192307692
2015-07-10,5.46,5.85,5.46,5.59,16050800,5.255,,4.42,0.835,1.05602941176
2015-07-09,4.93,5.64,4.77,5.45,37413300,5.124,,4.42,0.835,1.02958144796
2015-07-08,5.25,5.3,4.73,4.93,38258800,4.635,,4.42,0.835,0.931346153846
2015-07-07,5.99,5.99,5.54,5.61,26705100,5.274,,4.42,0.835,1.05980769231
2015-07-06,6.44,6.47,5.8,6.04,25273000,5.679,,4.42,0.835,1.14104072398
2015-07-03,6.58,6.58,6.23,6.33,13118000,5.951,,4.42,0.835,1.19582579186
2015-07-02,6.4,6.58,6.17,6.53,23367500,6.139,,4.42,0.835,1.23360859729
2015-07-01,6.21,6.21,6.21,6.21,0,5.838,,4.42,0.835,1.1731561086
2015-06-30,5.93,6.27,5.93,6.21,20194700,5.838,3618.0,4.22,0.835,1.22875592417
2015-06-29,6.19,6.22,5.86,6.05,14604700,5.688,,4.22,0.835,1.1970971564
2015-06-26,6.36,6.36,6.07,6.12,8344500,5.754,,4.22,0.835,1.2109478673
2015-06-25,6.21,6.43,6.15,6.36,15296200,5.979,,4.22,0.835,1.25843601896
2015-06-24,6.24,6.24,6.15,6.17,6111100,5.801,,4.22,0.835,1.22084123223
2015-06-23,6.1,6.22,6.05,6.18,7227500,5.81,,4.22,0.835,1.22281990521
2015-06-22,6.15,6.3,6.15,6.21,7127100,5.6,,4.22,0.835,1.22875592417
2015-06-19,6.23,6.38,6.18,6.2,12236800,5.591,,4.22,0.835,1.22677725118
2015-06-18,6.15,6.29,6.1,6.23,6022400,5.618,,4.22,0.835,1.23271327014
2015-06-17,6.12,6.27,6.12,6.21,7247500,5.6,,4.22,0.835,1.22875592417
2015-06-16,6.35,6.51,6.12,6.12,9183200,5.519,,4.22,0.835,1.2109478673
2015-06-15,6.49,6.52,6.39,6.43,5366100,5.798,,4.22,0.835,1.27228672986
2015-06-12,6.35,6.5,6.35,6.49,5009400,5.852,,4.22,0.835,1.28415876777
2015-06-11,6.44,6.48,6.34,6.43,11373300,5.798,,4.22,0.835,1.27228672986
2015-06-10,6.23,6.42,6.23,6.38,17191000,5.753,,4.22,0.835,1.26239336493
2015-06-09,6.38,6.43,6.21,6.27,15046100,5.654,,4.22,0.835,1.24062796209
2015-06-08,6.15,6.39,6.15,6.33,14376000,5.708,,4.22,0.835,1.2525
2015-06-05,6.51,6.54,6.25,6.29,16557500,5.672,,4.22,0.835,1.24458530806
2015-06-04,6.5,6.59,6.31,6.43,20885800,5.798,,4.22,0.835,1.27228672986
2015-06-03,6.4,6.47,6.29,6.43,8249200,5.798,,4.22,0.835,1.27228672986
2015-06-02,6.39,6.4,6.28,6.33,4023000,5.708,,4.22,0.835,1.2525
2015-06-01,6.19,6.44,6.15,6.4,8274600,5.771,,4.22,0.835,1.2663507109
2015-05-29,6.31,6.41,6.23,6.3,15536900,5.681,,4.22,0.835,1.24656398104
2015-05-28,6.43,6.61,6.3,6.36,12836200,5.735,,4.22,0.835,1.25843601896
2015-05-27,6.5,6.63,6.4,6.43,8792800,5.798,,4.22,0.835,1.27228672986
2015-05-26,6.6,6.69,6.46,6.5,11985000,5.861,,4.22,0.835,1.28613744076
2015-05-25,6.44,6.44,6.44,6.44,0,5.807,,4.22,0.835,1.27426540284
2015-05-22,6.38,6.45,6.32,6.44,8583400,5.807,,4.22,0.835,1.27426540284
2015-05-21,6.4,6.5,6.29,6.31,12316900,5.69,,4.22,0.835,1.24854265403
2015-05-20,6.63,6.65,6.43,6.47,10265900,5.834,,4.22,0.835,1.2802014218
2015-05-19,6.46,6.59,6.31,6.58,5867300,5.934,,4.22,0.835,1.30196682464
2015-05-18,6.37,6.46,6.34,6.37,5326000,5.744,,4.22,0.835,1.26041469194
2015-05-15,6.34,6.44,6.22,6.37,9382000,5.744,,4.22,0.835,1.26041469194
2015-05-14,6.58,6.58,6.21,6.31,7294100,5.69,,4.22,0.835,1.24854265403
2015-05-13,6.4,6.56,6.34,6.42,10347100,5.789,,4.22,0.835,1.27030805687
2015-05-12,6.56,6.56,6.29,6.35,8478000,5.726,,4.22,0.835,1.25645734597
2015-05-11,6.54,6.54,6.34,6.49,8111600,5.852,,4.22,0.835,1.28415876777
2015-05-08,6.34,6.46,6.28,6.41,10063200,5.78,,4.22,0.835,1.26832938389
2015-05-07,6.24,6.27,6.11,6.17,16788000,5.564,,4.22,0.835,1.22084123223
2015-05-06,6.51,6.61,6.24,6.37,21152600,5.744,,4.22,0.835,1.26041469194
2015-05-05,6.82,6.9,6.58,6.6,11893300,5.952,,4.22,0.835,1.30592417062
2015-05-04,6.9,6.96,6.75,6.82,17909400,6.15,,4.22,0.835,1.3494549763
2015-05-01,6.94,6.94,6.94,6.94,0,6.258,,4.22,0.835,1.37319905213
2015-04-30,6.75,7.03,6.75,6.94,30282800,6.258,,4.22,0.835,1.37319905213
2015-04-29,6.8,6.92,6.73,6.77,13667800,6.105,,4.22,0.835,1.33956161137
2015-04-28,6.87,6.93,6.7,6.86,17138800,6.186,,4.22,0.835,1.35736966825
2015-04-27,6.54,6.8,6.54,6.71,15836700,6.051,,4.22,0.835,1.32768957346
2015-04-24,6.72,6.78,6.33,6.55,18062800,5.907,,4.22,0.835,1.29603080569
2015-04-23,6.8,6.99,6.59,6.66,17682000,6.006,,4.22,0.835,1.31779620853
2015-04-22,6.43,6.8,6.43,6.79,15149900,6.123,,4.22,0.835,1.34351895735
2015-04-21,6.39,6.58,6.36,6.57,19110700,5.925,,4.22,0.835,1.29998815166
2015-04-20,6.66,6.77,6.18,6.28,30904000,5.663,,4.22,0.835,1.24260663507
2015-04-17,6.49,6.58,6.42,6.48,20169000,5.843,,4.22,0.835,1.28218009479
2015-04-16,6.3,6.54,6.3,6.48,23080100,5.843,,4.22,0.835,1.28218009479
2015-04-15,6.12,6.59,6.12,6.55,53791300,5.907,,4.22,0.835,1.29603080569
2015-04-14,6.16,6.4,6.03,6.1,55461400,5.501,,4.22,0.835,1.20699052133
2015-04-13,5.86,6.16,5.86,6.05,69264500,5.456,,4.22,0.835,1.1970971564
2015-04-10,5.71,5.88,5.53,5.73,41488000,5.167,,4.22,0.835,1.13377962085
2015-04-09,5.8,5.98,5.53,5.54,58368300,4.996,,4.22,0.835,1.09618483412
2015-04-08,5.27,5.68,5.27,5.56,33528200,5.014,,4.22,0.835,1.10014218009
2015-04-07,5.22,5.22,5.22,5.22,0,4.707,,4.22,0.835,1.03286729858
2015-04-06,5.22,5.22,5.22,5.22,0,4.707,,4.22,0.835,1.03286729858
2015-04-03,5.22,5.22,5.22,5.22,0,4.707,,4.22,0.835,1.03286729858
2015-04-02,5.13,5.25,5.12,5.22,13355000,4.707,,4.22,0.835,1.03286729858
2015-04-01,5.0,5.14,5.0,5.12,14619000,4.617,,4.22,0.835,1.01308056872
2015-03-31,5.03,5.07,5.0,5.03,12291400,4.536,3618.0,4.45,0.835,0.943831460674
2015-03-30,4.78,4.97,4.75,4.95,13046100,4.464,,4.45,0.835,0.928820224719
2015-03-27,4.65,4.74,4.63,4.72,4599500,4.256,,4.45,0.835,0.885662921348
2015-03-26,4.68,4.8,4.66,4.69,5307700,4.229,,4.45,0.835,0.880033707865
2015-03-25,4.88,4.88,4.71,4.74,6013000,4.274,,4.45,0.835,0.889415730337
2015-03-24,4.9,4.94,4.81,4.83,4022000,4.355,,4.45,0.835,0.906303370787
2015-03-23,4.9,4.92,4.85,4.9,3265000,4.419,,4.45,0.835,0.919438202247
2015-03-20,4.97,4.97,4.84,4.9,12523000,4.419,,4.45,0.835,0.919438202247
2015-03-19,4.98,5.05,4.92,4.94,8376800,4.455,,4.45,0.835,0.926943820225
2015-03-18,4.89,4.98,4.87,4.92,18031800,4.437,,4.45,0.835,0.923191011236
2015-03-17,4.96,4.98,4.84,4.87,9196700,4.392,,4.45,0.835,0.913808988764
2015-03-16,4.8,4.94,4.77,4.9,14574700,4.419,,4.45,0.835,0.919438202247
2015-03-13,4.66,4.82,4.66,4.8,18924800,4.328,,4.45,0.835,0.900674157303
2015-03-12,4.67,4.76,4.57,4.68,9109000,4.22,,4.45,0.835,0.878157303371
2015-03-11,4.52,4.69,4.49,4.65,16904800,4.193,,4.45,0.835,0.872528089888
2015-03-10,4.59,4.63,4.52,4.52,5195100,4.076,,4.45,0.835,0.848134831461
2015-03-09,4.52,4.63,4.43,4.61,5860100,4.157,,4.45,0.835,0.86502247191
2015-03-06,4.64,4.66,4.53,4.58,6109000,4.13,,4.45,0.835,0.859393258427
2015-03-05,4.7,4.7,4.57,4.58,7165500,4.13,,4.45,0.835,0.859393258427
2015-03-04,4.79,4.79,4.65,4.68,5525500,4.22,,4.45,0.835,0.878157303371
2015-03-03,4.84,4.84,4.73,4.75,6072200,4.283,,4.45,0.835,0.891292134831
2015-03-02,4.78,4.83,4.71,4.8,6880000,4.328,,4.45,0.835,0.900674157303
2015-02-27,4.85,4.86,4.81,4.83,2302200,4.355,,4.45,0.835,0.906303370787
2015-02-26,4.8,4.85,4.72,4.84,2919000,4.365,,4.45,0.835,0.908179775281
2015-02-25,4.88,4.88,4.72,4.8,4991000,4.328,,4.45,0.835,0.900674157303
2015-02-24,4.8,4.93,4.8,4.8,12191000,4.328,,4.45,0.835,0.900674157303
2015-02-23,4.67,4.76,4.67,4.75,6495800,4.283,,4.45,0.835,0.891292134831
2015-02-20,4.66,4.66,4.66,4.66,0,4.202,,4.45,0.835,0.874404494382
2015-02-19,4.66,4.66,4.66,4.66,0,4.202,,4.45,0.835,0.874404494382
2015-02-18,4.73,4.73,4.63,4.66,1931700,4.202,,4.45,0.835,0.874404494382
2015-02-17,4.63,4.71,4.63,4.71,3440000,4.247,,4.45,0.835,0.883786516854
2015-02-16,4.76,4.76,4.63,4.65,9395000,4.193,,4.45,0.835,0.872528089888
2015-02-13,4.77,4.77,4.72,4.77,6281200,4.301,,4.45,0.835,0.89504494382
2015-02-12,4.63,4.78,4.63,4.77,6905000,4.301,,4.45,0.835,0.89504494382
2015-02-11,4.66,4.75,4.62,4.65,4503800,4.193,,4.45,0.835,0.872528089888
2015-02-10,4.71,4.71,4.63,4.63,7721000,4.175,,4.45,0.835,0.868775280899
2015-02-09,4.58,4.76,4.58,4.69,4792900,4.229,,4.45,0.835,0.880033707865
2015-02-06,4.8,4.8,4.6,4.67,6460100,4.211,,4.45,0.835,0.876280898876
2015-02-05,4.8,4.86,4.67,4.7,21808000,4.238,,4.45,0.835,0.88191011236
2015-02-04,4.63,4.66,4.53,4.61,9214100,4.157,,4.45,0.835,0.86502247191
2015-02-03,4.66,4.68,4.44,4.57,15552000,4.121,,4.45,0.835,0.857516853933
2015-02-02,4.59,4.73,4.58,4.65,11410900,4.193,,4.45,0.835,0.872528089888
2015-01-30,4.69,4.78,4.65,4.76,8143600,4.292,,4.45,0.835,0.893168539326
2015-01-29,4.71,4.76,4.61,4.62,8872100,4.166,,4.45,0.835,0.866898876404
2015-01-28,4.79,4.86,4.75,4.78,2650100,4.31,,4.45,0.835,0.896921348315
2015-01-27,4.86,4.9,4.77,4.79,5594500,4.319,,4.45,0.835,0.898797752809
2015-01-26,4.87,4.95,4.84,4.92,7112000,4.437,,4.45,0.835,0.923191011236
2015-01-23,4.9,4.95,4.84,4.89,10640200,4.41,,4.45,0.835,0.917561797753
2015-01-22,4.78,4.81,4.72,4.79,7377300,4.319,,4.45,0.835,0.898797752809
2015-01-21,4.66,4.77,4.65,4.72,7807700,4.256,,4.45,0.835,0.885662921348
2015-01-20,4.48,4.64,4.48,4.61,13669900,4.157,,4.45,0.835,0.86502247191
2015-01-19,4.9,4.9,4.41,4.51,13839000,4.067,,4.45,0.835,0.846258426966
2015-01-16,4.9,4.98,4.87,4.91,6543000,4.428,,4.45,0.835,0.921314606742
2015-01-15,4.85,4.96,4.85,4.91,7619000,4.428,,4.45,0.835,0.921314606742
2015-01-14,4.95,4.99,4.82,4.86,14275000,4.383,,4.45,0.835,0.91193258427
2015-01-13,4.9,4.92,4.84,4.9,3095000,4.419,,4.45,0.835,0.919438202247
2015-01-12,4.95,4.99,4.8,4.85,6016000,4.374,,4.45,0.835,0.910056179775
2015-01-09,4.98,5.01,4.9,4.93,10909000,4.446,,4.45,0.835,0.92506741573
2015-01-08,5.08,5.08,4.95,4.98,9190600,4.491,,4.45,0.835,0.934449438202
2015-01-07,4.8,5.09,4.8,4.94,19486400,4.455,,4.45,0.835,0.926943820225
2015-01-06,4.91,4.95,4.81,4.89,7216300,4.41,,4.45,0.835,0.917561797753
2015-01-05,4.91,4.96,4.87,4.95,9220800,4.464,,4.45,0.835,0.928820224719
2015-01-02,4.85,4.92,4.77,4.91,5982000,4.428,,4.45,0.835,0.921314606742
2015-01-01,4.83,4.83,4.83,4.83,0,4.355,,4.45,0.835,0.906303370787
2014-12-31,4.73,4.84,4.68,4.83,11061500,4.355,3618.0,4.3,0.835,0.937918604651
2014-12-30,4.8,4.82,4.67,4.7,10707100,4.238,,4.3,0.835,0.912674418605
2014-12-29,4.82,4.88,4.77,4.81,9561300,4.337,,4.3,0.835,0.934034883721
2014-12-26,4.75,4.75,4.75,4.75,0,4.283,,4.3,0.835,0.92238372093
2014-12-25,4.75,4.75,4.75,4.75,0,4.283,,4.3,0.835,0.92238372093
2014-12-24,4.78,4.79,4.75,4.75,3482200,4.283,,4.3,0.835,0.92238372093
2014-12-23,4.73,4.84,4.68,4.82,9451000,4.346,,4.3,0.835,0.935976744186
2014-12-22,4.7,4.82,4.64,4.76,5987000,4.292,,4.3,0.835,0.924325581395
2014-12-19,4.7,4.73,4.62,4.67,6551300,4.211,,4.3,0.835,0.906848837209
2014-12-18,4.75,4.75,4.62,4.65,10567500,4.193,,4.3,0.835,0.902965116279
2014-12-17,4.55,4.66,4.5,4.61,15345600,4.157,,4.3,0.835,0.895197674419
2014-12-16,4.58,4.65,4.49,4.52,12800200,4.076,,4.3,0.835,0.877720930233
2014-12-15,4.7,4.7,4.56,4.6,8905800,4.148,,4.3,0.835,0.893255813953
2014-12-12,4.51,4.75,4.5,4.72,29863000,4.256,,4.3,0.835,0.916558139535
2014-12-11,4.6,4.6,4.44,4.53,5600500,4.085,,4.3,0.835,0.879662790698
2014-12-10,4.56,4.59,4.42,4.58,10618400,4.13,,4.3,0.835,0.889372093023
2014-12-09,4.65,4.68,4.41,4.48,15250700,4.04,,4.3,0.835,0.869953488372
2014-12-08,4.57,4.68,4.51,4.65,13304300,4.193,,4.3,0.835,0.902965116279
2014-12-05,4.48,4.59,4.34,4.53,29831500,4.085,,4.3,0.835,0.879662790698
2014-12-04,4.32,4.49,4.32,4.44,17250200,4.004,,4.3,0.835,0.862186046512
2014-12-03,4.5,4.59,4.29,4.39,12206100,3.959,,4.3,0.835,0.852476744186
2014-12-02,4.25,4.49,4.17,4.46,18545700,4.022,,4.3,0.835,0.866069767442
2014-12-01,4.32,4.38,4.17,4.18,10741000,3.769,,4.3,0.835,0.811697674419
2014-11-28,4.28,4.45,4.23,4.39,17923000,3.959,,4.3,0.835,0.852476744186
2014-11-27,4.3,4.3,4.19,4.23,3744000,3.814,,4.3,0.835,0.821406976744
2014-11-26,4.11,4.29,4.07,4.27,12815500,3.851,,4.3,0.835,0.829174418605
2014-11-25,4.09,4.16,4.07,4.08,12485200,3.679,,4.3,0.835,0.792279069767
2014-11-24,4.25,4.29,4.05,4.16,14122000,3.751,,4.3,0.835,0.807813953488
2014-11-21,4.09,4.22,4.06,4.19,18236400,3.778,,4.3,0.835,0.813639534884
2014-11-20,4.2,4.21,4.06,4.08,9349900,3.679,,4.3,0.835,0.792279069767
2014-11-19,4.13,4.22,4.13,4.21,4653300,3.796,,4.3,0.835,0.817523255814
2014-11-18,4.2,4.29,4.15,4.2,14084000,3.787,,4.3,0.835,0.815581395349
2014-11-17,4.3,4.36,4.13,4.15,5747000,3.742,,4.3,0.835,0.805872093023
2014-11-14,4.35,4.35,4.26,4.31,9063500,3.887,,4.3,0.835,0.836941860465
2014-11-13,4.34,4.41,4.27,4.27,8406900,3.851,,4.3,0.835,0.829174418605
2014-11-12,4.36,4.41,4.31,4.39,12910000,3.959,,4.3,0.835,0.852476744186
2014-11-11,4.27,4.41,4.25,4.34,19906700,3.914,,4.3,0.835,0.84276744186
2014-11-10,4.15,4.28,4.12,4.27,23673000,3.851,,4.3,0.835,0.829174418605
2014-11-07,4.01,4.15,4.01,4.13,21041000,3.724,,4.3,0.835,0.801988372093
2014-11-06,4.08,4.11,4.01,4.07,17203600,3.67,,4.3,0.835,0.790337209302
2014-11-05,4.0,4.07,3.98,4.07,19369600,3.67,,4.3,0.835,0.790337209302
2014-11-04,3.87,4.07,3.87,4.03,52878000,3.634,,4.3,0.835,0.782569767442
2014-11-03,3.75,3.88,3.75,3.87,28317000,3.49,,4.3,0.835,0.7515
2014-10-31,3.66,3.76,3.64,3.73,11945700,3.364,,4.3,0.835,0.724313953488
2014-10-30,3.71,3.74,3.62,3.64,6480000,3.282,,4.3,0.835,0.706837209302
2014-10-29,3.73,3.73,3.68,3.71,4727000,3.346,,4.3,0.835,0.720430232558
2014-10-28,3.65,3.72,3.65,3.72,3981000,3.355,,4.3,0.835,0.722372093023
2014-10-27,3.73,3.73,3.62,3.65,3267900,3.291,,4.3,0.835,0.708779069767
2014-10-24,3.73,3.74,3.67,3.73,6585000,3.364,,4.3,0.835,0.724313953488
2014-10-23,3.69,3.72,3.67,3.7,5691200,3.337,,4.3,0.835,0.718488372093
2014-10-22,3.68,3.69,3.64,3.67,3097000,3.309,,4.3,0.835,0.712662790698
2014-10-21,3.64,3.68,3.63,3.66,5344400,3.3,,4.3,0.835,0.710720930233
2014-10-20,3.58,3.65,3.58,3.64,3476300,3.282,,4.3,0.835,0.706837209302
2014-10-17,3.63,3.63,3.56,3.61,9925800,3.255,,4.3,0.835,0.701011627907
2014-10-16,3.55,3.64,3.54,3.63,13499000,3.273,,4.3,0.835,0.704895348837
2014-10-15,3.5,3.59,3.5,3.58,5675000,3.228,,4.3,0.835,0.695186046512
2014-10-14,3.46,3.55,3.46,3.51,2630000,3.165,,4.3,0.835,0.681593023256
2014-10-13,3.5,3.51,3.47,3.49,9291100,3.147,,4.3,0.835,0.677709302326
2014-10-10,3.55,3.58,3.44,3.52,13224000,3.174,,4.3,0.835,0.683534883721
2014-10-09,3.59,3.63,3.55,3.55,9643800,3.201,,4.3,0.835,0.689360465116
2014-10-08,3.59,3.62,3.57,3.59,4129000,3.237,,4.3,0.835,0.697127906977
2014-10-07,3.65,3.65,3.6,3.64,4108000,3.282,,4.3,0.835,0.706837209302
2014-10-06,3.5,3.65,3.5,3.64,12200300,3.282,,4.3,0.835,0.706837209302
2014-10-03,3.49,3.57,3.47,3.53,10109300,3.183,,4.3,0.835,0.685476744186
2014-10-02,3.52,3.52,3.52,3.52,0,3.174,,4.3,0.835,0.683534883721
2014-10-01,3.52,3.52,3.52,3.52,0,3.174,,4.3,0.835,0.683534883721
2014-09-30,3.55,3.6,3.51,3.52,11631000,3.174,3618.0,3.82,0.835,0.76942408377
2014-09-29,3.51,3.59,3.51,3.59,9678000,3.237,,3.82,0.835,0.78472513089
2014-09-26,3.57,3.62,3.57,3.61,5374000,3.255,,3.82,0.835,0.789096858639
2014-09-25,3.67,3.67,3.59,3.59,7792900,3.237,,3.82,0.835,0.78472513089
2014-09-24,3.55,3.67,3.55,3.66,7205000,3.3,,3.82,0.835,0.80002617801
2014-09-23,3.59,3.63,3.56,3.56,6637700,3.21,,3.82,0.835,0.778167539267
2014-09-22,3.67,3.67,3.59,3.6,8541900,3.246,,3.82,0.835,0.786910994764
2014-09-19,3.65,3.69,3.63,3.65,5301100,3.291,,3.82,0.835,0.797840314136
2014-09-18,3.7,3.7,3.62,3.65,8666200,3.291,,3.82,0.835,0.797840314136
2014-09-17,3.71,3.73,3.67,3.71,4866000,3.346,,3.82,0.835,0.810955497382
2014-09-16,3.64,3.71,3.63,3.66,6505000,3.3,,3.82,0.835,0.80002617801
2014-09-15,3.78,3.78,3.65,3.66,11859200,3.3,,3.82,0.835,0.80002617801
2014-09-12,3.76,3.8,3.75,3.79,9051200,3.418,,3.82,0.835,0.828442408377
2014-09-11,3.79,3.79,3.74,3.79,6607200,3.418,,3.82,0.835,0.828442408377
2014-09-10,3.82,3.82,3.74,3.76,10478000,3.391,,3.82,0.835,0.821884816754
2014-09-09,3.81,3.81,3.81,3.81,0,3.436,,3.82,0.835,0.832814136126
2014-09-08,3.84,3.86,3.78,3.81,11561000,3.436,,3.82,0.835,0.832814136126
2014-09-05,3.86,3.9,3.86,3.88,7034100,3.499,,3.82,0.835,0.848115183246
2014-09-04,3.85,3.91,3.85,3.86,8274500,3.481,,3.82,0.835,0.843743455497
2014-09-03,3.81,3.87,3.79,3.86,16872000,3.481,,3.82,0.835,0.843743455497
2014-09-02,3.92,3.92,3.79,3.83,9749000,3.454,,3.82,0.835,0.837185863874
2014-09-01,3.86,3.93,3.84,3.92,9978000,3.535,,3.82,0.835,0.856858638743
2014-08-29,3.82,3.86,3.81,3.85,9154000,3.472,,3.82,0.835,0.841557591623
2014-08-28,3.92,3.92,3.82,3.85,12081000,3.472,,3.82,0.835,0.841557591623
2014-08-27,3.85,3.94,3.85,3.91,11127000,3.526,,3.82,0.835,0.854672774869
2014-08-26,3.86,3.9,3.82,3.9,7272000,3.517,,3.82,0.835,0.852486910995
2014-08-25,3.82,3.86,3.79,3.85,7990000,3.472,,3.82,0.835,0.841557591623
2014-08-22,3.86,3.86,3.76,3.81,9174000,3.436,,3.82,0.835,0.832814136126
2014-08-21,3.84,3.84,3.74,3.81,9773000,3.436,,3.82,0.835,0.832814136126
2014-08-20,3.8,3.84,3.8,3.84,5005700,3.463,,3.82,0.835,0.839371727749
2014-08-19,3.8,3.85,3.77,3.82,13610000,3.445,,3.82,0.835,0.835
2014-08-18,3.99,3.99,3.75,3.76,33210200,3.391,,3.82,0.835,0.821884816754
2014-08-15,4.08,4.08,3.99,4.0,5841100,3.607,,3.82,0.835,0.874345549738
2014-08-14,4.04,4.07,3.98,4.06,14519000,3.661,,3.82,0.835,0.887460732984
2014-08-13,3.9,4.02,3.89,4.02,16319000,3.625,,3.82,0.835,0.878717277487
2014-08-12,3.92,3.95,3.9,3.92,7284300,3.535,,3.82,0.835,0.856858638743
2014-08-11,3.85,3.94,3.81,3.92,6254100,3.535,,3.82,0.835,0.856858638743
2014-08-08,3.9,3.9,3.76,3.79,5849300,3.418,,3.82,0.835,0.828442408377
2014-08-07,3.95,3.96,3.87,3.88,8516500,3.499,,3.82,0.835,0.848115183246
2014-08-06,3.91,3.95,3.83,3.93,12300000,3.544,,3.82,0.835,0.859044502618
2014-08-05,3.9,3.9,3.84,3.89,8773000,3.508,,3.82,0.835,0.85030104712
2014-08-04,3.84,3.89,3.8,3.87,10273600,3.49,,3.82,0.835,0.845929319372
2014-08-01,3.82,3.84,3.78,3.8,6693200,3.427,,3.82,0.835,0.830628272251
2014-07-31,3.87,3.87,3.8,3.86,12642000,3.481,,3.82,0.835,0.843743455497
2014-07-30,3.89,3.9,3.83,3.87,18984000,3.49,,3.82,0.835,0.845929319372
2014-07-29,3.88,3.88,3.8,3.85,20187000,3.472,,3.82,0.835,0.841557591623
2014-07-28,3.78,3.85,3.77,3.83,16923500,3.454,,3.82,0.835,0.837185863874
2014-07-25,3.76,3.77,3.74,3.75,9204300,3.382,,3.82,0.835,0.81969895288
2014-07-24,3.7,3.77,3.68,3.73,8949000,3.364,,3.82,0.835,0.815327225131
2014-07-23,3.63,3.68,3.61,3.67,6566000,3.309,,3.82,0.835,0.802212041885
2014-07-22,3.59,3.62,3.55,3.62,9889200,3.264,,3.82,0.835,0.791282722513
2014-07-21,3.58,3.58,3.54,3.57,3479000,3.219,,3.82,0.835,0.780353403141
2014-07-18,3.5,3.56,3.5,3.56,3979000,3.21,,3.82,0.835,0.778167539267
2014-07-17,3.54,3.56,3.5,3.53,5050000,3.183,,3.82,0.835,0.771609947644
2014-07-16,3.53,3.55,3.5,3.53,6181800,3.183,,3.82,0.835,0.771609947644
2014-07-15,3.56,3.58,3.51,3.54,4713000,3.192,,3.82,0.835,0.773795811518
2014-07-14,3.57,3.58,3.52,3.56,3193000,3.21,,3.82,0.835,0.778167539267
2014-07-11,3.52,3.56,3.52,3.55,5662000,3.201,,3.82,0.835,0.775981675393
2014-07-10,3.55,3.55,3.5,3.54,3203000,3.192,,3.82,0.835,0.773795811518
2014-07-09,3.56,3.58,3.5,3.54,6064000,3.192,,3.82,0.835,0.773795811518
2014-07-08,3.6,3.6,3.57,3.58,6440000,3.228,,3.82,0.835,0.782539267016
2014-07-07,3.61,3.63,3.58,3.62,5531000,3.264,,3.82,0.835,0.791282722513
2014-07-04,3.68,3.68,3.61,3.62,4057100,3.264,,3.82,0.835,0.791282722513
2014-07-03,3.66,3.67,3.61,3.64,4270100,3.282,,3.82,0.835,0.795654450262
2014-07-02,3.6,3.65,3.59,3.63,9251700,3.273,,3.82,0.835,0.793468586387
2014-07-01,3.58,3.58,3.58,3.58,0,3.228,,3.82,0.835,0.782539267016
2014-06-30,3.57,3.59,3.53,3.58,8162000,3.228,3618.0,4.1,0.835,0.729097560976
2014-06-27,3.6,3.6,3.54,3.57,5622800,3.219,,4.1,0.835,0.72706097561
2014-06-26,3.55,3.6,3.55,3.59,10785000,3.237,,4.1,0.835,0.731134146341
2014-06-25,3.54,3.57,3.49,3.55,10570000,3.201,,4.1,0.835,0.722987804878
2014-06-24,3.48,3.54,3.48,3.5,8963000,3.156,,4.1,0.835,0.712804878049
2014-06-23,3.58,3.58,3.45,3.46,9489700,3.12,,4.1,0.835,0.704658536585
2014-06-20,3.53,3.57,3.51,3.57,8249300,3.219,,4.1,0.835,0.72706097561
2014-06-19,3.55,3.56,3.5,3.54,9069100,3.192,,4.1,0.835,0.720951219512
2014-06-18,3.58,3.58,3.52,3.53,11467500,3.183,,4.1,0.835,0.718914634146
2014-06-17,3.61,3.61,3.52,3.54,6593000,3.192,,4.1,0.835,0.720951219512
2014-06-16,3.6,3.6,3.55,3.59,11624900,3.237,,4.1,0.835,0.731134146341
2014-06-13,3.58,3.6,3.54,3.58,7424000,3.228,,4.1,0.835,0.729097560976
2014-06-12,3.6,3.6,3.54,3.58,11053000,3.228,,4.1,0.835,0.729097560976
2014-06-11,3.62,3.62,3.55,3.59,9359600,3.237,,4.1,0.835,0.731134146341
2014-06-10,3.52,3.6,3.48,3.6,19301000,3.246,,4.1,0.835,0.733170731707
2014-06-09,3.47,3.48,3.45,3.47,3608900,3.129,,4.1,0.835,0.706695121951
2014-06-06,3.46,3.49,3.42,3.47,11924000,3.129,,4.1,0.835,0.706695121951
2014-06-05,3.48,3.48,3.4,3.46,9233000,3.12,,4.1,0.835,0.704658536585
2014-06-04,3.69,3.72,3.65,3.7,24353300,3.121,,4.1,0.835,0.753536585366
2014-06-03,3.67,3.73,3.6,3.68,25096400,3.104,,4.1,0.835,0.749463414634
2014-06-02,3.58,3.58,3.58,3.58,0,3.02,,4.1,0.835,0.729097560976
2014-05-30,3.58,3.6,3.57,3.58,8233100,3.02,,4.1,0.835,0.729097560976
2014-05-29,3.55,3.58,3.55,3.57,6482300,3.012,,4.1,0.835,0.72706097561
2014-05-28,3.55,3.58,3.54,3.57,8287000,3.012,,4.1,0.835,0.72706097561
2014-05-27,3.56,3.56,3.52,3.54,2254000,2.986,,4.1,0.835,0.720951219512
2014-05-26,3.6,3.6,3.5,3.55,7060000,2.995,,4.1,0.835,0.722987804878
2014-05-23,3.55,3.59,3.53,3.58,7566000,3.02,,4.1,0.835,0.729097560976
